time,temperature_2m,wind_speed_10m,surface_pressure,wind_speed_90m,pressure_90m
2024-11-04 21:00:00,16.5,3.94,95.35,5.8198577435954695,94.34318481915555
2024-11-04 22:00:00,16.02,4.31,95.33,6.366392607841744,94.32173398426943
2024-11-04 23:00:00,15.5,3.85,95.32,5.6869168306707,94.31003321572825
2024-11-05 00:00:00,15.32,2.92,95.29,4.313194063781414,94.27972443099668
2024-11-05 01:00:00,15.34,1.97,95.28,2.9099288717977347,94.2699001111278
2024-11-05 02:00:00,15.3,1.74,95.25,2.5701909832122127,94.24007886895933
2024-11-05 03:00:00,15.26,2.77,95.2,4.091625875573465,94.19046976229617
2024-11-05 04:00:00,15.25,3.61,95.18,5.332407729537981,94.17064703754482
2024-11-05 05:00:00,15.19,3.66,95.19,5.406263792273965,94.18033205279531
2024-11-05 06:00:00,15.9,4.04,95.24,5.967569869067436,94.23226990777476
2024-11-05 07:00:00,17.62,4.78,95.3,7.0606395975599865,94.29756837829056
2024-11-05 08:00:00,19.65,5.39,95.32,7.96168356293898,94.32427294651791
2024-11-05 09:00:00,21.4,5.93,95.32,8.759329040487598,94.33015800248315
2024-11-05 10:00:00,22.71,6.27,95.28,9.261550267092282,94.2949316070613
2024-11-05 11:00:00,23.86,6.28,95.22,9.27632147963948,94.2393439388829
2024-11-05 12:00:00,24.84,6.08,95.17,8.980897228695547,94.19306567090311
2024-11-05 13:00:00,25.77,5.97,95.12,8.818413890676384,94.14660117288987
2024-11-05 14:00:00,25.92,6.2,95.08,9.158151779261907,94.10749601125049
2024-11-05 15:00:00,25.27,6.36,95.07,9.394491180017054,94.09549116124383
2024-11-05 16:00:00,23.93,6.22,95.08,9.1876942043563,94.10101531438222
2024-11-05 17:00:00,21.94,6.11,95.15,9.025210866337138,94.16372207961771
2024-11-05 18:00:00,19.4,5.97,95.24,8.818413890676384,94.24426290932247
2024-11-05 19:00:00,17.91,5.54,95.33,8.18325175114693,94.32824664488588
2024-11-05 20:00:00,17.32,5.44,95.38,8.035539625674964,94.37569616781731
2024-11-05 21:00:00,16.86,5.19,95.4,7.666259311995049,94.39390069632664
2024-11-05 22:00:00,16.41,5.05,95.39,7.459462336334295,94.38245104631811
2024-11-05 23:00:00,16.03,5.16,95.33,7.621945674353458,94.32176866561998
2024-11-06 00:00:00,15.79,5.0,95.24,7.385606273598312,94.23188830067147
2024-11-06 01:00:00,15.59,4.2,95.18,6.203909269822582,94.17182926386295
2024-11-06 02:00:00,15.23,3.18,95.2,4.697245590008527,94.19036530033898
2024-11-06 03:00:00,15.15,3.88,95.21,5.731230468312289,94.19998054606354
2024-11-06 04:00:00,15.33,4.47,95.19,6.602732008596891,94.18081944031817
2024-11-06 05:00:00,15.27,3.85,95.21,5.6869168306707,94.2003985387101
2024-11-06 06:00:00,15.86,4.18,95.28,6.174366844728189,94.27170787854605
2024-11-06 07:00:00,16.97,4.87,95.34,7.193580510484756,94.33491267272528
2024-11-06 08:00:00,18.28,5.01,95.36,7.4003774861455085,94.35919692520665
2024-11-06 09:00:00,19.7,5.02,95.36,7.415148698692705,94.36402428688443
2024-11-06 10:00:00,20.96,5.23,95.33,7.725344162183835,94.33858088879755
2024-11-06 11:00:00,22.0,5.58,95.27,8.242336601335715,94.2826779248395
2024-11-06 12:00:00,22.87,5.85,95.2,8.641159340110024,94.21628792891356
2024-11-06 13:00:00,23.37,5.95,95.14,8.788871465581991,94.15855705193586
2024-11-06 14:00:00,23.7,6.01,95.08,8.877498740865171,94.10026071652204
2024-11-06 15:00:00,23.56,6.09,95.06,8.995668441242744,94.08000701036858
2024-11-06 16:00:00,22.67,6.0,95.08,8.862727528317974,94.09686711170235
2024-11-06 17:00:00,20.98,5.72,95.15,8.449133576996468,94.16051979976028
2024-11-06 18:00:00,18.74,4.93,95.23,7.282207785767935,94.23212804551889
2024-11-06 19:00:00,17.52,4.32,95.3,6.381163820388942,94.29722532978587
2024-11-06 20:00:00,16.83,3.57,95.35,5.273322879349195,94.34432452073865
2024-11-06 21:00:00,16.22,3.27,95.37,4.830186502933296,94.36200438564758
2024-11-06 22:00:00,15.66,2.78,95.37,4.106397088120661,94.36006027663541
2024-11-06 23:00:00,15.37,1.87,95.4,2.7622167463257687,94.38873254705142
2024-11-07 00:00:00,15.11,2.47,95.34,3.6484894991575665,94.32846186452556
2024-11-07 01:00:00,14.76,3.02,95.26,4.460906189253381,94.24808854507125
2024-11-07 02:00:00,14.81,2.97,95.25,4.387050126517398,94.23836952009468
2024-11-07 03:00:00,14.82,2.55,95.28,3.766659199535139,94.26808584983445
2024-11-07 04:00:00,14.69,2.45,95.29,3.6189470740631733,94.27752501377459
2024-11-07 05:00:00,14.16,2.97,95.27,4.387050126517398,94.25588017370578
2024-11-07 06:00:00,15.84,3.91,95.29,5.77554410595388,94.28153263729247
2024-11-07 07:00:00,18.23,4.45,95.33,6.573189583502498,94.32934099838107
2024-11-07 08:00:00,20.73,4.78,95.35,7.0606395975599865,94.3576008648126
2024-11-07 09:00:00,22.18,5.47,95.33,8.079853263316553,94.3426551308287
2024-11-07 10:00:00,22.98,6.0,95.29,8.862727528317974,94.30572180712808
2024-11-07 11:00:00,23.69,6.11,95.23,9.025210866337138,94.24868217457036
2024-11-07 12:00:00,24.28,6.07,95.17,8.966126016148351,94.19123579384201
2024-11-07 13:00:00,24.64,5.96,95.13,8.803642678129188,94.15282380970477
2024-11-07 14:00:00,24.62,5.95,95.1,8.788871465581991,94.1230666958808
2024-11-07 15:00:00,24.15,5.9,95.09,8.715015402846008,94.11163312825958
2024-11-07 16:00:00,22.98,5.65,95.1,8.345735089166093,94.11768437252472
2024-11-07 17:00:00,21.15,5.3,95.15,7.8287426500142105,94.16108838440736
2024-11-07 18:00:00,18.89,4.91,95.21,7.252665360673542,94.21284735125101
2024-11-07 19:00:00,17.56,4.2,95.28,6.203909269822582,94.27757299444652
2024-11-07 20:00:00,17.01,3.0,95.35,4.431363764158987,94.34494508928364
2024-11-07 21:00:00,16.47,2.44,95.42,3.604175861515976,94.41234186499216
2024-11-07 22:00:00,15.87,2.12,95.45,3.1314970600056844,94.4399436319344
2024-11-07 23:00:00,15.41,1.4,95.44,2.067969756607527,94.42844802972563
2024-11-08 00:00:00,15.12,1.11,95.38,1.6396045927388254,94.3680723904027
2024-11-08 01:00:00,15.01,1.23,95.32,1.8168591433051846,94.30832496969425
2024-11-08 02:00:00,14.87,1.37,95.28,2.0236561189659374,94.26826058118625
2024-11-08 03:00:00,14.7,1.35,95.31,1.9941136938715442,94.29734750336371
2024-11-08 04:00:00,14.64,1.33,95.37,1.964571268777151,94.35649988398421
2024-11-08 05:00:00,14.61,1.36,95.42,2.008884906418741,94.40586337975519
2024-11-08 06:00:00,15.34,1.95,95.43,2.8803864467033415,94.41830990349418
2024-11-08 07:00:00,17.22,2.9,95.43,4.2836516386870205,94.42482546998977
2024-11-08 08:00:00,19.39,3.82,95.37,5.64260319302911,94.37286985008281
2024-11-08 09:00:00,21.24,4.72,95.32,6.9720123222768065,94.32962283112082
2024-11-08 10:00:00,22.79,5.47,95.28,8.079853263316553,94.29519651480786
2024-11-08 11:00:00,23.84,6.08,95.25,8.980897228695547,94.2689692544151
2024-11-08 12:00:00,24.27,6.63,95.2,9.79331391879136,94.22089451352103
2024-11-08 13:00:00,23.61,6.69,95.14,9.881941194074543,94.15934667374904
2024-11-08 14:00:00,22.7,6.14,95.1,9.069524503978727,94.11675950658785
2024-11-08 15:00:00,21.45,5.24,95.09,7.740115374731031,94.10271313607507
2024-11-08 16:00:00,20.35,4.5,95.1,6.647045646238481,94.10892804696441
2024-11-08 17:00:00,19.3,3.88,95.12,5.731230468312289,94.12517924528663
2024-11-08 18:00:00,18.26,3.02,95.19,4.460906189253381,94.19091287157397
2024-11-08 19:00:00,17.69,2.25,95.27,3.3235228231192404,94.26812385792135
2024-11-08 20:00:00,17.4,2.05,95.32,3.0280985721753075,94.31660282918017
2024-11-08 21:00:00,17.04,1.98,95.35,2.9247000843449316,94.34504844292384
2024-11-08 22:00:00,16.39,2.15,95.38,3.175810697647274,94.37248745009592
2024-11-08 23:00:00,15.76,1.97,95.37,2.9099288717977347,94.36040798876655
2024-11-09 00:00:00,15.33,1.4,95.34,2.067969756607527,94.32922917785415
2024-11-09 01:00:00,15.15,1.19,95.28,1.7577742931163982,94.2692379627028
2024-11-09 02:00:00,15.12,1.21,95.25,1.7873167182107914,94.23945161654285
2024-11-09 03:00:00,15.11,0.99,95.28,1.4623500421724658,94.26909845240189
2024-11-09 04:00:00,15.1,1.0,95.31,1.4771212547196624,94.29874526388738
2024-11-09 05:00:00,15.15,1.62,95.31,2.392936432645853,94.29891971269107
2024-11-09 06:00:00,15.7,2.39,95.37,3.5303197987799932,94.36019939022485
2024-11-09 07:00:00,16.59,3.5,95.44,5.169924391518818,94.43254587287512
2024-11-09 08:00:00,17.11,4.81,95.43,7.104953235201576,94.42444655245525
2024-11-09 09:00:00,17.57,5.74,95.41,8.478676002090863,94.40623962899777
2024-11-09 10:00:00,17.83,6.34,95.4,9.36494875492266,94.39723690235611
2024-11-09 11:00:00,18.15,6.64,95.36,9.808085131338558,94.35875264449506
2024-11-09 12:00:00,18.46,6.54,95.32,9.660373005866592,94.32023097479492
2024-11-09 13:00:00,18.63,6.24,95.3,9.217236629450694,94.3010200567589
2024-11-09 14:00:00,18.47,5.75,95.28,8.493447214638058,94.28068460553204
2024-11-09 15:00:00,18.26,4.91,95.29,7.252665360673542,94.28986330005552
2024-11-09 16:00:00,18.16,4.16,95.3,6.144824419633796,94.29941679188653
2024-11-09 17:00:00,18.07,3.63,95.32,5.361950154632375,94.31889914594032
2024-11-09 18:00:00,17.31,2.77,95.38,4.091625875573465,94.37566177418016
2024-11-09 19:00:00,16.83,2.46,95.42,3.633718286610369,94.41358621676856
2024-11-09 20:00:00,16.71,2.43,95.45,3.5894046489687796,94.4428552281692
2024-11-09 21:00:00,16.77,2.53,95.49,3.7371167744407456,94.48264058231447
2024-11-09 22:00:00,16.66,2.61,95.5,3.8552864748183184,94.49215472110608
2024-11-09 23:00:00,16.53,2.43,95.44,3.5894046489687796,94.43233830930232
2024-11-10 00:00:00,16.41,2.34,95.38,3.4564637360440096,94.3725566704877
2024-11-10 01:00:00,16.11,2.49,95.32,3.6780319242519597,94.31215176369186
2024-11-10 02:00:00,15.72,2.63,95.3,3.884828899912712,94.29101005852426
2024-11-10 03:00:00,15.42,2.5,95.31,3.692803136799156,94.29986069717098
2024-11-10 04:00:00,15.1,2.41,95.36,3.5598622238743864,94.34821475568461
2024-11-10 05:00:00,14.79,2.46,95.41,3.633718286610369,94.39660018364272
2024-11-10 06:00:00,15.62,3.45,95.47,5.096068328782835,94.45886200876805
2024-11-10 07:00:00,17.2,4.86,95.5,7.178809297937559,94.49401922903029
2024-11-10 08:00:00,19.18,5.85,95.5,8.641159340110024,94.50079713444596
2024-11-10 09:00:00,20.63,6.3,95.46,9.305863904733872,94.4661195625188
2024-11-10 10:00:00,21.91,6.25,95.41,9.23200784199789,94.42092701792647
2024-11-10 11:00:00,23.09,5.87,95.37,8.670701765204418,94.38525935835183
2024-11-10 12:00:00,24.36,5.45,95.33,8.05031083822216,94.34985256422053
2024-11-10 13:00:00,25.64,5.3,95.3,7.8287426500142105,94.32433702872834
2024-11-10 14:00:00,25.87,5.45,95.27,8.05031083822216,94.29539053592484
2024-11-10 15:00:00,25.28,5.58,95.26,8.242336601335715,94.28357613014177
2024-11-10 16:00:00,24.03,5.65,95.3,8.345735089166093,94.31907858139364
2024-11-10 17:00:00,22.06,5.65,95.36,8.345735089166093,94.37194503173482
2024-11-10 18:00:00,19.43,5.03,95.44,7.429919911239902,94.44227367994874
2024-11-10 19:00:00,17.96,4.15,95.52,6.1300532070866,94.51642156523894
2024-11-10 20:00:00,17.13,3.34,95.57,4.933584990763672,94.56304037784354
2024-11-10 21:00:00,16.55,3.17,95.61,4.68247437746133,94.60061275892686
2024-11-10 22:00:00,16.14,2.81,95.63,4.150710725762251,94.61897833623787
2024-11-10 23:00:00,15.73,2.32,95.6,3.4269213109496164,94.5878686562416
2024-11-11 00:00:00,15.34,1.81,95.54,2.673589471042589,94.52714375122952
2024-11-11 01:00:00,15.1,1.7,95.46,2.511106133023426,94.44715373927907
2024-11-11 02:00:00,15.08,1.76,95.39,2.599733408306606,94.37782659580036
2024-11-11 03:00:00,15.03,2.02,95.36,2.983784934533718,94.34797029802752
2024-11-11 04:00:00,14.72,2.37,95.39,3.5007773736856,94.37656755553343
2024-11-11 05:00:00,14.33,2.47,95.44,3.6484894991575665,94.4246681343128
2024-11-11 06:00:00,15.93,3.11,95.49,4.59384710217815,94.47972896677612
2024-11-11 07:00:00,17.98,4.13,95.53,6.100510781992205,94.52638508791026
2024-11-11 08:00:00,20.17,4.75,95.54,7.0163259599183965,94.54373484317382
2024-11-11 09:00:00,21.95,5.06,95.51,7.474233548881491,94.52002387116654
2024-11-11 10:00:00,23.27,5.18,95.44,7.6514880994478505,94.45513189593166
2024-11-11 11:00:00,24.27,5.3,95.38,7.8287426500142105,94.39904326365163
2024-11-11 12:00:00,25.08,5.41,95.31,7.991225988033373,94.33241184063732
2024-11-11 13:00:00,25.77,5.39,95.25,7.96168356293898,94.27527083387048
2024-11-11 14:00:00,26.09,5.44,95.2,8.035539625674964,94.22681896412672
2024-11-11 15:00:00,25.66,5.5,95.18,8.124166900958143,94.20563045154597
2024-11-11 16:00:00,24.58,5.51,95.2,8.13893811350534,94.22190871472401
2024-11-11 17:00:00,22.59,5.42,95.25,8.00599720058057,94.26484426338615
2024-11-11 18:00:00,19.41,4.49,95.32,6.632274433691284,94.32346039210825
2024-11-11 19:00:00,17.96,3.66,95.4,5.406263792273965,94.39768234216703
2024-11-11 20:00:00,17.47,3.08,95.45,4.549533464536561,94.44547510317598
2024-11-11 21:00:00,16.95,3.0,95.48,4.431363764158987,94.47336774644089
2024-11-11 22:00:00,16.33,2.84,95.49,4.195024363403841,94.48111754658295
2024-11-11 23:00:00,15.91,2.31,95.45,3.41215009840242,94.44008266105283
2024-11-12 00:00:00,15.7,1.77,95.38,2.6145046208538023,94.37009350780797
2024-11-12 01:00:00,15.55,1.4,95.29,2.067969756607527,94.28052501365742
2024-11-12 02:00:00,15.34,1.28,95.22,1.8907152060411678,94.21053619418124
2024-11-12 03:00:00,15.12,1.36,95.19,2.008884906418741,94.18008818245369
2024-11-12 04:00:00,14.92,1.69,95.2,2.4963349204762295,94.18928459288416
2024-11-12 05:00:00,14.62,2.01,95.24,2.969013721986521,94.2278114311767
2024-11-12 06:00:00,15.98,2.9,95.29,4.2836516386870205,94.28201835669348
2024-11-12 07:00:00,17.96,3.74,95.34,5.5244334926515375,94.33831273063107
2024-11-12 08:00:00,19.88,4.18,95.35,6.174366844728189,94.35473726224532
2024-11-12 09:00:00,21.52,4.4,95.32,6.499333520766515,94.33055900159863
2024-11-12 10:00:00,22.9,4.39,95.28,6.484562308219317,94.29556053040486
2024-11-12 11:00:00,24.16,4.28,95.23,6.322078970200155,94.25022547470495
2024-11-12 12:00:00,25.23,4.37,95.17,6.455019883124924,94.19433601303358
2024-11-12 13:00:00,25.92,4.66,95.12,6.883385046993627,94.14708688041804
2024-11-12 14:00:00,26.05,4.95,95.09,7.311750210862329,94.11781415051783
2024-11-12 15:00:00,25.54,5.03,95.09,7.429919911239902,94.11616271523152
2024-11-12 16:00:00,24.43,4.82,95.12,7.119724447748773,94.14224057231898
2024-11-12 17:00:00,22.74,4.56,95.17,6.73567292152166,94.18616810306102
2024-11-12 18:00:00,20.33,4.18,95.26,6.174366844728189,94.26719332915053
2024-11-12 19:00:00,18.55,3.85,95.36,5.6869168306707,94.36011840341483
2024-11-12 20:00:00,17.53,3.27,95.41,4.830186502933296,94.4061022324101
2024-11-12 21:00:00,16.89,2.93,95.42,4.327965276328611,94.4137933100038
2024-11-12 22:00:00,16.51,2.83,95.42,4.180253150856645,94.41248027823323
2024-11-12 23:00:00,16.32,2.74,95.42,4.047312237931875,94.41182247645779
2024-11-13 00:00:00,16.14,2.42,95.35,3.574633436421583,94.34193855861426
2024-11-13 01:00:00,16.03,2.46,95.26,3.633718286610369,94.25250900122688
2024-11-13 02:00:00,15.93,2.85,95.2,4.209795575951038,94.19279712678906
2024-11-13 03:00:00,15.68,3.34,95.2,4.933584990763672,94.19192996328651
2024-11-13 04:00:00,15.48,3.43,95.23,5.066525903688442,94.22091726857612
2024-11-13 05:00:00,15.38,3.18,95.27,4.697245590008527,94.26014539948997
2024-11-13 06:00:00,16.01,3.41,95.32,5.036983478594049,94.31180507003872
2024-11-13 07:00:00,17.48,3.77,95.36,5.5687471302931275,94.35645662052717
2024-11-13 08:00:00,19.41,4.15,95.38,6.1300532070866,94.38283311161649
2024-11-13 09:00:00,21.04,4.65,95.35,6.868613834446431,94.35864114104042
2024-11-13 10:00:00,22.26,4.75,95.3,7.0163259599183965,94.31323175475056
2024-11-13 11:00:00,23.3,4.63,95.25,6.839071409352036,94.26719150405194
2024-11-13 12:00:00,24.07,4.78,95.18,7.0606395975599865,94.20044490534525
2024-11-13 13:00:00,24.55,4.78,95.15,7.0606395975599865,94.17232441296326
2024-11-13 14:00:00,24.58,4.62,95.13,6.82430019680484,94.1526278994926
2024-11-13 15:00:00,24.13,4.46,95.14,6.587960796049694,94.16105316982767
2024-11-13 16:00:00,23.2,4.24,95.17,6.262994120011369,94.18768731679172
2024-11-13 17:00:00,21.81,4.07,95.23,6.011883506709026,94.2424600473602
2024-11-13 18:00:00,20.07,3.86,95.31,5.701688043217897,94.31579604550565
2024-11-13 19:00:00,18.77,3.37,95.38,4.977898628405263,94.380658434341
2024-11-13 20:00:00,17.98,3.06,95.41,4.519991039442167,94.40764577868227
2024-11-13 21:00:00,17.42,3.01,95.43,4.446134976706183,94.42551367984099
2024-11-13 22:00:00,16.93,2.97,95.43,4.387050126517398,94.42382588898988
2024-11-13 23:00:00,16.47,2.61,95.39,3.8552864748183184,94.38265867220291
2024-11-14 00:00:00,16.17,2.25,95.33,3.3235228231192404,94.32225395413433
2024-11-14 01:00:00,16.06,2.13,95.25,3.1462682725528808,94.24271870589378
2024-11-14 02:00:00,15.94,2.04,95.18,3.013327359628111,94.1730433722606
2024-11-14 03:00:00,15.82,1.95,95.15,2.8803864467033415,94.14294495212256
2024-11-14 04:00:00,15.7,1.71,95.13,2.5258773455706227,94.12274056822994
2024-11-14 05:00:00,15.49,1.67,95.15,2.466792495381836,94.14179971494505
2024-11-14 06:00:00,16.66,2.43,95.18,3.5894046489687796,94.17553179429189
2024-11-14 07:00:00,18.99,3.45,95.23,5.096068328782835,94.23297749265677
2024-11-14 08:00:00,21.24,4.15,95.24,6.1300532070866,94.25045403310897
2024-11-14 09:00:00,22.59,4.6,95.23,6.794757771710446,94.24505112023373
2024-11-14 10:00:00,23.76,4.67,95.21,6.898156259540823,94.22911838176235
2024-11-14 11:00:00,24.88,4.58,95.19,6.765215346616054,94.21299083903791
2024-11-14 12:00:00,25.88,4.63,95.16,6.839071409352036,94.18654822053172
2024-11-14 13:00:00,26.58,4.91,95.11,7.252665360673542,94.13932030639853
2024-11-14 14:00:00,26.55,5.21,95.07,7.695801737089441,94.099631914038
2024-11-14 15:00:00,25.88,5.35,95.04,7.902598712750193,94.06777577636963
2024-11-14 16:00:00,24.64,5.13,95.05,7.577632036711868,94.07364557040302
2024-11-14 17:00:00,22.84,4.78,95.1,7.0606395975599865,94.11722215714593
2024-11-14 18:00:00,20.39,4.17,95.18,6.159595632180992,94.18822879561523
2024-11-14 19:00:00,18.7,3.26,95.25,4.815415290386099,94.25178240014219
2024-11-14 20:00:00,17.89,2.46,95.29,3.633718286610369,94.28859852783373
2024-11-14 21:00:00,17.32,2.21,95.3,3.264437972930454,94.29653852791981
2024-11-14 22:00:00,16.67,2.4,95.28,3.5450910113271896,94.2745109699674
2024-11-14 23:00:00,16.1,2.27,95.23,3.3530652482136336,94.22306873598968
2024-11-15 00:00:00,15.66,1.87,95.18,2.7622167463257687,94.17207231970387
2024-11-15 01:00:00,15.3,1.57,95.13,2.31908036990987,94.12135121054176
2024-11-15 02:00:00,15.06,1.46,95.1,2.156597031890707,94.09083410353912
2024-11-15 03:00:00,14.99,1.54,95.09,2.2747667322682803,94.08069638700611
2024-11-15 04:00:00,15.02,1.87,95.1,2.7622167463257687,94.09069477027536
2024-11-15 05:00:00,15.2,2.31,95.12,3.41215009840242,94.11110933708322
2024-11-15 06:00:00,16.58,3.32,95.15,4.904042565669279,94.14557259803833
2024-11-15 07:00:00,18.19,4.22,95.18,6.233451694916975,94.18077906852464
2024-11-15 08:00:00,19.7,4.46,95.2,6.587960796049694,94.20569538707421
2024-11-15 09:00:00,20.98,4.75,95.21,7.0163259599183965,94.21989585008069
2024-11-15 10:00:00,21.9,5.31,95.18,7.843513862561407,94.19327805804137
2024-11-15 11:00:00,22.24,5.82,95.15,8.596845702468435,94.164718545703
2024-11-15 12:00:00,22.18,5.64,95.12,8.330963876618895,94.13483012739354
2024-11-15 13:00:00,21.93,4.87,95.1,7.193580510484756,94.11420712215374
2024-11-15 14:00:00,21.73,3.93,95.1,5.805086531048273,94.11354199574771
2024-11-15 15:00:00,21.51,3.6,95.08,5.317636516990785,94.09301693036358
2024-11-15 16:00:00,21.14,3.54,95.09,5.229009241707605,94.1016785685595
2024-11-15 17:00:00,20.43,3.56,95.12,5.258551666801998,94.12898832962927
2024-11-15 18:00:00,18.96,3.25,95.18,4.800644077838903,94.18339917015848
2024-11-15 19:00:00,17.79,2.7,95.25,3.9882273877430885,94.24867665145399
2024-11-15 20:00:00,17.24,2.09,95.27,3.0871834223640944,94.26657951528654
2024-11-15 21:00:00,16.98,2.62,95.25,3.8700576873655157,94.24589589192406
2024-11-15 22:00:00,16.91,2.94,95.25,4.342736488875807,94.24565485416282
2024-11-15 23:00:00,16.62,3.03,95.21,4.475677401800577,94.20507722723842
2024-11-16 00:00:00,16.25,3.21,95.14,4.741559227650116,94.13453901503591
2024-11-16 01:00:00,16.05,2.85,95.1,4.209795575951038,94.09427038511173
2024-11-16 02:00:00,16.02,2.86,95.06,4.224566788498234,94.05458966269434
2024-11-16 03:00:00,16.09,3.33,95.01,4.918813778216476,94.0053603966429
2024-11-16 04:00:00,16.19,3.78,95.0,5.583518342840324,93.99581147674968
2024-11-16 05:00:00,16.18,4.04,95.04,5.967569869067436,94.0353541227084
2024-11-16 06:00:00,16.67,4.2,95.14,6.203909269822582,94.13598838877728
2024-11-16 07:00:00,17.43,4.6,95.26,6.794757771710446,94.25733740677734
2024-11-16 08:00:00,18.24,4.41,95.32,6.514104733313712,94.31948012272
2024-11-16 09:00:00,19.38,4.07,95.32,6.011883506709026,94.32335872955304
2024-11-16 10:00:00,20.47,3.86,95.28,5.701688043217897,94.28745588926421
2024-11-16 11:00:00,21.38,3.64,95.25,5.376721367179571,94.26081809552505
2024-11-16 12:00:00,22.02,3.42,95.22,5.051754691141245,94.23326261112383
2024-11-16 13:00:00,22.4,3.3,95.19,4.874500140574885,94.20483519314922
2024-11-16 14:00:00,22.51,3.31,95.17,4.889271353122083,94.18540673267199
2024-11-16 15:00:00,22.29,3.32,95.17,4.904042565669279,94.18467736185377
2024-11-16 16:00:00,21.86,3.33,95.2,4.918813778216476,94.21293759970845
2024-11-16 17:00:00,20.99,3.53,95.25,5.214238029160408,94.25951338305157
2024-11-16 18:00:00,18.77,3.56,95.33,5.258551666801998,94.33118230809109
2024-11-16 19:00:00,17.34,3.44,95.42,5.081297116235638,94.41534379681876
2024-11-16 20:00:00,16.73,3.19,95.47,4.7120168025557225,94.46271333093839
2024-11-16 21:00:00,16.38,3.02,95.49,4.460906189253381,94.48129085071743
2024-11-16 22:00:00,16.02,2.84,95.49,4.195024363403841,94.48004173038798
2024-11-16 23:00:00,15.77,2.78,95.45,4.106397088120661,94.4395958916135
2024-11-17 00:00:00,15.63,2.89,95.38,4.268880426139824,94.36985000834093
2024-11-17 01:00:00,15.58,3.13,95.3,4.623389527272543,94.29052341776114
2024-11-17 02:00:00,15.22,3.16,95.24,4.667703164914133,94.22990624398943
2024-11-17 03:00:00,14.88,2.82,95.23,4.165481938309448,94.2188264314667
2024-11-17 04:00:00,14.67,2.39,95.26,3.5303197987799932,94.2477738120935
2024-11-17 05:00:00,14.58,2.33,95.3,3.4416925234968136,94.28703371379498
2024-11-17 06:00:00,16.44,3.4,95.33,5.022212266046852,94.32318854967066
2024-11-17 07:00:00,18.22,4.23,95.37,6.248222907464172,94.36888695008862
2024-11-17 08:00:00,19.51,4.21,95.38,6.218680482369779,94.38317205027603
2024-11-17 09:00:00,20.12,3.98,95.38,5.878942593784256,94.38523459690556
2024-11-17 10:00:00,20.63,3.93,95.37,5.805086531048273,94.37705659624363
2024-11-17 11:00:00,21.07,4.01,95.35,5.923256231425846,94.35874169720512
2024-11-17 12:00:00,21.43,4.35,95.3,6.425477458030531,94.31046594989732
2024-11-17 13:00:00,21.55,5.06,95.26,7.474233548881491,94.27128194975668
2024-11-17 14:00:00,21.38,5.35,95.24,7.902598712750193,94.25092194664363
2024-11-17 15:00:00,21.29,4.99,95.23,7.370835061051116,94.24072507859599
2024-11-17 16:00:00,21.06,4.4,95.24,6.499333520766515,94.24985177907341
2024-11-17 17:00:00,20.46,3.91,95.29,5.77554410595388,94.29731808628696
2024-11-17 18:00:00,18.99,2.83,95.38,4.180253150856645,94.38140704871998
2024-11-17 19:00:00,18.21,2.13,95.47,3.1462682725528808,94.46780302038141
2024-11-17 20:00:00,17.85,2.53,95.48,3.7371167744407456,94.47646462332739
2024-11-17 21:00:00,17.91,2.84,95.43,4.195024363403841,94.42719581791106
2024-11-17 22:00:00,18.29,2.83,95.39,4.180253150856645,94.38891624510138
2024-11-17 23:00:00,18.0,3.07,95.34,4.534762251989363,94.33844962327957
2024-11-18 00:00:00,17.47,3.25,95.29,4.800644077838903,94.28715895842471
2024-11-18 01:00:00,17.05,3.1,95.26,4.579075889630953,94.256031421558
2024-11-18 02:00:00,16.65,2.64,95.26,3.899600112459909,94.25465301982491
2024-11-18 03:00:00,16.35,2.0,95.29,2.9542425094393248,94.2832997942734
2024-11-18 04:00:00,16.21,1.71,95.33,2.5258773455706227,94.32239252220246
2024-11-18 05:00:00,16.29,2.01,95.35,2.969013721986521,94.34245820859307
2024-11-18 06:00:00,17.03,2.68,95.37,3.9586849626486953,94.36480319470034
2024-11-18 07:00:00,18.49,3.41,95.39,5.036983478594049,94.38959915271148
2024-11-18 08:00:00,19.69,4.24,95.37,6.262994120011369,94.37388600689606
2024-11-18 09:00:00,20.7,4.77,95.35,7.045868385012789,94.35750007704628
2024-11-18 10:00:00,22.17,5.06,95.32,7.474233548881491,94.33272544627317
2024-11-18 11:00:00,23.82,5.64,95.26,8.330963876618895,94.2788005242494
2024-11-18 12:00:00,24.78,6.1,95.2,9.01043965378994,94.22256192378228
2024-11-18 13:00:00,25.26,6.23,95.15,9.202465416903497,94.17463861036373
2024-11-18 14:00:00,25.19,6.24,95.13,9.217236629450694,94.15461600037162
2024-11-18 15:00:00,24.67,5.93,95.12,8.759329040487598,94.14302444515545
2024-11-18 16:00:00,23.72,5.42,95.12,8.00599720058057,94.13991423281863
2024-11-18 17:00:00,22.19,4.94,95.17,7.296978998315133,94.18434547231938
2024-11-18 18:00:00,20.08,4.38,95.25,6.469791095672121,94.2564556280392
2024-11-18 19:00:00,18.38,3.81,95.32,5.627831980481914,94.31995806810457
2024-11-18 20:00:00,17.54,3.38,95.36,4.992669840952459,94.35666266380395
2024-11-18 21:00:00,17.07,3.19,95.39,4.7120168025557225,94.38473023436615
2024-11-18 22:00:00,16.66,3.32,95.39,4.904042565669279,94.3833155900137
